CommunityName,RoomType,Area(m2),Pre-Price,Total-Price,Attention,Seen
新村路350弄,2室1厅, 57.22,54876,314,23,10
宜川一村,1室1厅, 34.45,47315,163,66,11
延长小区(普陀),1室1厅, 39.31,57238,225,32,14
宜川一村,1室1厅, 34.45,47315,163,66,11
子长小区,1室1厅, 39.14,58764,230,4,1
泰山三村,1室1厅, 27.25,67890,185,52,26
甘泉三村,1室1厅, 34,56765,193,46,7
合阳小区,2室1厅, 53.64,53132,285,45,12
甘泉苑,2室1厅, 51.3,54192,278,48,9
中星宜川花苑,2室1厅, 68.22,64498,440,14,11
东泉苑小区,2室1厅, 65.46,60343,395,10,10
甘泉一村,1室0厅, 29.41,52704,155,34,10
新沪小区,1室1厅, 39.46,58287,230,1,15
宜川五村,2室1厅, 61.41,50481,310,39,5
延长小区(普陀),1室1厅, 38.95,59051,230,14,4
甘泉三村,2室0厅, 43.28,56609,245,19,9
新黄小区,1室1厅, 59.41,45447,270,124,11
新宜小区,1室1厅, 40.25,54659,220,20,13
甘泉二村,2室1厅, 52.63,58902,310,39,15
平江盛世家园,2室1厅, 66.91,56046,375,13,22
天成小区,2室1厅, 80.96,53731,435,28,20
安塞小区,2室1厅, 47.58,68937,328,2,2
新宜小区,1室1厅, 39.87,57688,230,3,1
子长小区,1室1厅, 35.06,57901,203,3,4
合阳小区,1室1厅, 53.54,60703,325,3,2
延长小区(普陀),1室1厅, 30.79,56837,175,3,1
平江盛世家园,2室1厅, 70.86,54333,385,14,0
新沪小区,2室1厅, 42.45,58422,248,6,2
平江盛世家园,2室1厅, 67.53,53014,358,5,3
宜洛馨苑,1室1厅, 34.62,56326,195,2,5
洛川路30弄,2室0厅, 46.22,41757,193,42,8
章家巷小区,2室1厅, 57.19,59451,340,16,17
赵家花园,3室1厅, 69.97,65743,460,2,0
甘泉苑,2室1厅, 61.06,58959,360,5,0
章家巷小区,3室1厅, 80.09,50943,408,6,0
志丹苑,2室2厅, 99.94,60037,600,63,16
长新小区(普陀),1室0厅, 34.97,52903,185,24,18
宜川三村,1室1厅, 39.6,50000,198,2,3
延长小区(普陀),1室1厅, 41.5,53494,222,5,4
甘泉三村,3室1厅, 72.87,55579,405,6,4
甘泉一村,2室0厅, 49.86,56158,280,7,3
宜川三村,1室1厅, 39.37,52071,205,24,3
东泉苑小区,2室1厅, 85.47,58501,500,3,3
宜川六村,3室2厅, 62.97,64317,405,58,11
子长小区,2室1厅, 59.22,59102,350,14,13
南泉苑,2室1厅, 51.35,58423,300,33,8
宜川六村,2室0厅, 49.72,56919,283,14,12
黄陵小区,2室1厅, 49.35,55725,275,19,14
平利路38弄,2室1厅, 66.74,57687,385,27,12
华延公寓,3室1厅, 109.98,55465,610,13,10
甘泉三村,1室1厅, 47.58,50022,238,19,12
志丹路181弄,3室1厅, 74.2,55661,413,36,16
黄陵小区,1室1厅, 40.42,49481,200,99,16
平江盛世家园,2室1厅, 69.25,58484,405,38,10
南泉苑,2室1厅, 53.13,58348,310,10,11
西部大楼,2室1厅, 76.95,59130,455,12,12
新泉大厦,4室2厅, 143.64,52214,750,21,15
平江盛世家园,2室2厅, 63.84,64224,410,0,0
双山小区,1室1厅, 49.13,59028,290,1,0
金原新苑,2室1厅, 93.31,59801,558,1,0
宜川二村,2室1厅, 46.62,61777,288,1,0
宜川六村,2室0厅, 44.21,52025,230,4,0
黄陵小区,1室0厅, 32.91,60165,198,2,0
新黄小区,2室1厅, 51.09,57742,295,12,0
宜川六村,1室1厅, 38.43,46839,180,2,0
新黄小区,2室1厅, 70.99,60572,430,14,12
华阴小区,3室0厅, 64.83,58615,380,10,8
宜川六村,1室0厅, 30.72,56967,175,30,7
新宜小区,1室1厅, 41.28,58140,240,9,5
灵石小区,2室1厅, 68.25,60074,410,16,12
平利路38弄,3室1厅, 99.4,50302,500,24,5
双山小区,2室1厅, 60.09,56582,340,11,8
双山小区,1室1厅, 43.46,48321,210,60,5
南泉苑,2室1厅, 59.76,56560,338,8,6
泰山三村,2室0厅, 60.38,59292,358,3,9
新村路350弄,2室1厅, 57.22,57673,330,5,6
长新小区(普陀),2室1厅, 60.37,58805,355,15,8
泰山三村,2室1厅, 54.29,57101,310,59,14
志丹苑,2室2厅, 91.63,65263,598,12,5
宜川五村,2室0厅, 47.26,57131,270,13,7
南泉苑,3室1厅, 74.1,51957,385,48,7
平江盛世家园,2室1厅, 75.25,54486,410,51,8
甘泉苑,2室1厅, 64.11,53034,340,84,9
宜川一村,1室0厅, 28.12,59744,168,19,7
宜川三村,2室1厅, 78.78,49505,390,44,11
章家巷小区,2室1厅, 53.85,57196,308,11,13
子长小区,1室0厅, 34.32,55653,191,11,5
章家巷小区,1室1厅, 37.75,56954,215,18,13
宜川三村,2室1厅, 65.39,53526,350,31,12
洛川公寓,1室1厅, 68.02,59983,408,5,3
泰山二村,2室1厅, 47.2,65678,310,2,1
泰山一村,2室0厅, 46.63,58975,275,2,2
东泉苑小区,2室1厅, 64.55,55771,360,4,1
延长小区(普陀),2室1厅, 50.15,58824,295,2,1
宜川四村,1室0厅, 29.5,49153,145,82,21
延长小区(普陀),1室0厅, 34.53,60817,210,11,5
合阳小区,2室1厅, 53.32,57765,308,5,1
东泉苑小区,2室1厅, 66.19,57713,382,16,6
东泉苑小区,1室1厅, 50.36,59572,300,16,6
汪家井小区,1室1厅, 44.83,55767,250,16,3
甘泉路5弄,1室0厅, 32.81,62786,206,10,4
宜川五村,1室0厅, 34.51,52159,180,16,8
新灵小区,2室2厅, 69.3,59452,412,33,1
甘泉三村,1室1厅, 48.5,56083,272,8,3
新沪小区,2室1厅, 42.45,53004,225,31,4
黄陵小区,2室1厅, 49.66,55377,275,30,4
甘泉苑,2室1厅, 51.75,57972,300,21,6
洛川路16号,2室1厅, 54,55556,300,14,1
泰山三村,2室0厅, 78.86,58332,460,28,6
宜川三村,1室0厅, 38.5,53247,205,7,3
合阳小区,1室1厅, 37.97,53200,202,15,1
宜川五村,3室0厅, 60,63334,380,21,6
新长小区,1室1厅, 40.67,56061,228,6,4
双泉公寓,2室1厅, 87.2,53900,470,5,3
甘泉二村,2室1厅, 58.94,55990,330,10,5
宜川五村,2室1厅, 57.04,53998,308,4,2
东泉苑小区,2室1厅, 65.83,58940,388,8,1
桃苑,2室1厅, 91.58,61149,560,14,4
双山小区,1室1厅, 38.15,59765,228,14,4
子长小区,1室1厅, 35,53429,187,26,2
智荟苑,3室2厅, 135.24,56197,760,45,5
宜川三村,1室0厅, 26.22,62930,165,61,6
汪家井小区,2室1厅, 57.06,53453,305,97,1
金原新苑,2室1厅, 81.54,57641,470,14,4
延长小区(普陀),1室1厅, 35.76,53692,192,86,6
宜川四村,2室1厅, 54.37,54810,298,27,4
宜川五村,2室1厅, 57.04,53998,308,4,2
智荟苑,3室2厅, 122.49,65312,800,22,6
洛川路26号,2室1厅, 53.5,56075,300,4,1
新宜小区,2室1厅, 56.63,61805,350,6,4
甘泉路5弄,1室0厅, 39.89,62422,249,0,1
双山小区,1室1厅, 38.15,59765,228,14,4
平利路38弄,2室1厅, 76.46,55585,425,7,5
宜川一村,2室1厅, 50.1,58883,295,19,5
西部名都花园,3室2厅, 141.77,56430,800,9,3
志丹路181弄,1室0厅, 36.44,57629,210,18,3
宜川一村,2室1厅, 50.7,65089,330,20,2
灵石小区,2室2厅, 89.18,66159,590,22,3
延长小区(普陀),1室0厅, 33.88,57557,195,6,1
平江盛世家园,2室1厅, 76.99,58190,448,53,4
平江盛世家园,2室1厅, 61.37,58661,360,42,4
中星宜川花苑,2室1厅, 69.06,63713,440,10,6
汪家井小区,1室1厅, 44.83,56882,255,25,4
章家巷小区,1室2厅, 42.24,65105,275,0,0
众源公寓,2室2厅, 90.4,57523,520,20,3
南泉苑,1室1厅, 42.07,54671,230,14,2
章家巷小区,2室1厅, 57.34,59296,340,4,2
宜川四村,1室1厅, 30.94,53330,165,22,9
宜川六村,1室1厅, 40.23,56675,228,12,2
锦美苑,2室2厅, 75.6,58863,445,24,4
锦美苑,2室1厅, 85.35,58583,500,12,1
甘泉苑,2室1厅, 50.99,65700,335,11,3
泰山二村,2室0厅, 45.98,56547,260,10,1
泰山三村,2室0厅, 49.56,59524,295,10,3
华经大厦,3室2厅, 108.34,57689,625,17,1
泰山一村,2室0厅, 44.49,66308,295,0,3
宜川一村,2室1厅, 41.38,59933,248,45,1
汪家井小区,1室1厅, 36.18,55280,200,58,1
宜川二村,2室0厅, 42.42,58463,248,27,3
新宜小区,1室1厅, 39.65,55486,220,6,1
宜川三村,2室1厅, 68.33,54881,375,33,1
宜川二村,1室0厅, 31.29,55929,175,2,1
宜川一村,2室0厅, 46.29,55088,255,21,4
宜川路350号,1室1厅, 55.31,57856,320,7,3
